Star,Pressure,Temperature,mass,S,H,V,Cp,viscosity,SiO2,TiO2,Al2O3,Fe2O3,Cr2O3,FeO,MgO,CaO,Na2O
HD30306,10000.00,1328.00,20.386997,55.901791,-226467.015757,6.969953,30.743904,1.236,45.8388,1.60584,13.3442,1.84851,0,14.6822,11.2794,9.93281,1.46822
HD75881,10000.00,1328.00,17.379884,47.529187,-189781.418850,5.916491,25.893962,1.266,46.4258,2.25426,11.2789,2.05225,0,15.6267,10.0627,10.8197,1.47957
HD10180,10000.00,1328.00,22.176755,60.930136,-249210.984050,7.650638,33.487540,1.343,46.7926,1.47685,13.5169,1.77249,0,13.4353,10.9389,10.3794,1.68752
HD290038,10000.00,1328.00,19.965629,54.837535,-223517.450084,6.910665,29.915598,1.473,48.2094,1.80158,12.4479,1.81258,0,13.5335,10.0643,10.4259,1.7048
HD361,10000.00,1328.00,20.370752,55.766526,-226167.239869,6.970458,30.621851,1.270,46.0461,1.76345,12.9017,1.89448,0,14.4344,10.6173,10.9098,1.4328
HD18777,10000.00,1328.00,27.758970,78.077435,-322905.794691,10.077239,41.749291,1.965,54.8273,1.37665,11.0069,1.42817,0,8.94291,9.8189,8.06357,4.5356
HIP22059,10000.00,1328.00,20.836118,56.920082,-228831.252540,7.052063,31.388430,1.084,44.2723,1.71749,12.9119,1.99315,0,15.5236,11.2407,11.0498,1.29116
HD20868,10000.00,1328.00,19.257285,52.462962,-207569.256370,6.357863,29.350849,0.517,38.1025,1.35965,14.405,2.25265,0,17.0596,12.593,12.5182,1.7092
HD88084,10000.00,1328.00,22.057121,60.493643,-247016.674401,7.578193,33.308940,1.283,46.1168,1.53673,13.5281,1.81161,0,13.7413,10.9676,10.7545,1.54331
HD166724,10000.00,1328.00,18.558373,50.794708,-202906.822027,6.299997,27.830708,1.153,45.2838,1.58248,12.1577,2.04665,0,15.8124,10.8718,10.6717,1.57349
HD86652,10000.00,1328.00,22.212437,61.033016,-249786.672217,7.680867,33.471319,1.397,47.3159,1.50853,13.274,1.77491,0,13.2725,10.5949,10.5303,1.72897
HD73524,10000.00,1328.00,23.164286,63.384451,-259702.518259,7.929011,35.076564,1.220,45.2804,1.53798,14.0765,1.79055,0,13.8014,11.2444,11.0282,1.24062
HD147513,10000.00,1328.00,21.451171,58.749180,-241838.038061,7.421244,32.196602,1.478,47.7571,2.43237,12.8963,1.73153,0,12.7761,9.88554,11.207,1.31406
HD5388,10000.00,1328.00,24.638374,68.764162,-282202.693615,8.790757,36.982632,1.772,52.3417,1.6863,11.2135,1.61386,0,10.5711,9.81978,9.11884,3.63499
HD39091,10000.00,1328.00,21.733481,59.637395,-243154.689798,7.473854,32.783276,1.303,46.3951,1.47366,13.3539,1.8243,0,13.8117,10.8723,10.6473,1.6218
HD44120,10000.00,1328.00,22.617788,62.136158,-255542.780577,7.836058,34.126475,1.426,47.4644,1.4838,13.6193,1.72189,0,12.9151,10.6125,10.5427,1.64027
HD24112,10000.00,1328.00,23.555238,64.846599,-268192.831727,8.212770,35.578901,1.520,48.374,1.39159,13.896,1.63219,0,12.2786,10.6174,10.0545,1.75579
HD33811,10000.00,1328.00,23.157415,63.709156,-260306.929890,7.992746,34.994224,1.339,46.8605,1.60454,13.4873,1.7548,0,13.4104,11.1402,9.95792,1.78429
HD218249,10000.00,1328.00,21.558778,58.965066,-239561.299977,7.342615,32.585839,1.151,44.766,1.62279,13.5772,1.88022,0,14.5341,11.2973,11.0273,1.29514
HD10002,10000.00,1328.00,21.176183,58.186521,-236902.237098,7.285420,31.951989,1.324,46.7253,1.56112,13.4742,1.77885,0,14.0293,11.1947,9.62053,1.61607
HD22049,10000.00,1328.00,19.001578,51.902241,-206842.271902,6.413104,28.519685,1.069,44.351,1.71229,12.2394,2.07897,0,16.2497,11.0846,10.909,1.37507
HD156079,10000.00,1328.00,25.531581,70.392027,-293008.922927,8.899234,38.863956,1.462,47.5462,1.22655,15.5346,1.50464,0,12.0457,11.5789,8.87382,1.68956
HD44573,10000.00,1328.00,18.481727,50.618013,-203224.118300,6.314774,27.643537,1.278,46.4513,1.66083,12.0292,2.00013,0,15.197,10.3139,10.7301,1.61747
HD11683,10000.00,1328.00,22.556430,61.125097,-244474.000179,7.447416,34.344703,0.567,38.4025,1.59597,14.2626,2.21854,0,16.5221,12.1594,13.807,1.03177
HD161098,10000.00,1328.00,19.862843,54.401798,-219640.399794,6.780762,29.870997,1.220,45.6963,1.62942,12.778,1.93689,0,14.8204,10.8384,10.7707,1.52997
HD63765,10000.00,1328.00,18.812593,51.479791,-206272.126628,6.396952,28.207571,1.185,45.4951,1.64808,12.2651,2.02008,0,15.5412,10.7256,10.7772,1.5276
HD21209A,10000.00,1328.00,22.277697,60.777285,-244419.082804,7.472283,33.876111,0.823,41.4707,1.47054,13.7332,2.06017,0,15.5201,12.1569,12.2289,1.35937
HD199086,10000.00,1328.00,21.064993,58.025636,-240582.662212,7.405365,31.595381,1.740,50.6205,1.70967,12.9789,1.58769,0,11.8115,9.73792,9.8102,1.7436
HD109368,10000.00,1328.00,22.640281,61.510064,-245000.613149,7.512116,34.367865,0.647,39.5605,1.42232,13.2715,2.27977,0,16.3935,11.8601,13.8512,1.36111
HD14635,10000.00,1328.00,21.300819,58.418413,-239863.365720,7.369019,32.046024,1.437,47.488,1.54388,13.3658,1.76451,0,13.1562,10.2315,10.9215,1.52859
HD215625,10000.00,1328.00,21.835571,59.896464,-246175.188347,7.554414,32.885626,1.430,47.4129,1.55129,13.4864,1.74771,0,13.0816,10.3641,10.8413,1.51461
HD211317,10000.00,1328.00,30.273532,83.565217,-356904.210446,10.683301,46.490096,1.627,48.4373,0.94793,17.9005,1.20461,0,10.0229,11.9488,8.11255,1.42537
HD125455,10000.00,1328.00,20.478357,56.101794,-228075.790216,7.021867,30.820950,1.293,46.2693,1.57469,13.1393,1.86134,0,14.2453,10.7206,10.7253,1.46424
HD115773,10000.00,1328.00,21.713791,59.516224,-243669.550000,7.478875,32.715200,1.354,46.707,1.68115,13.4021,1.79053,0,13.4926,10.56,10.9027,1.46383
HD25912,10000.00,1328.00,23.320371,63.812915,-259848.075646,7.951552,35.296240,1.155,44.7838,1.62953,13.7405,1.85178,0,14.2961,11.4025,10.9879,1.30784
HD29980,10000.00,1328.00,21.487997,58.885059,-240503.773903,7.392614,32.346053,1.343,46.6421,1.65024,13.2595,1.81895,0,13.7264,10.5242,10.9028,1.47591
HD105779,10000.00,1328.00,21.116533,57.877200,-236102.750347,7.256424,31.816100,1.313,46.4005,1.56375,13.3255,1.82822,0,13.8674,10.7026,10.8153,1.49665
HD205536,10000.00,1328.00,20.005020,54.806287,-221853.002390,6.846698,30.073359,1.266,46.1164,1.60682,12.8373,1.90803,0,14.5684,10.7019,10.7331,1.52805
HD108309,10000.00,1328.00,21.832900,59.953153,-244909.845127,7.520963,32.955561,1.331,46.6745,1.48541,13.5236,1.78186,0,13.659,10.976,10.2832,1.61649
HD62128,10000.00,1328.00,21.552049,59.390835,-241138.082016,7.448003,32.470881,1.368,47.4419,1.47694,12.9123,1.80675,0,13.7655,10.9801,9.57192,2.04466
HD223171,10000.00,1328.00,22.268401,61.140817,-249328.176061,7.654272,33.644039,1.286,46.2556,1.49689,13.54,1.79968,0,13.8375,11.1626,10.2922,1.61542
HD9578,10000.00,1328.00,22.175579,60.723483,-248742.419283,7.624756,33.437751,1.326,46.3554,1.58993,13.618,1.79457,0,13.6158,10.6467,11.0193,1.36028
HD70903,10000.00,1328.00,19.098544,52.258789,-211409.056703,6.530534,28.652607,1.280,46.1838,1.73526,12.6692,1.92534,0,14.6968,10.4506,10.9209,1.41792
HD200633,10000.00,1328.00,23.292621,63.954006,-263055.765626,8.049010,35.212363,1.375,46.9203,1.50956,13.904,1.71405,0,13.0614,10.9153,10.4423,1.53298
HD125184,10000.00,1328.00,21.170899,58.080637,-235935.929260,7.256691,31.935632,1.262,46.0655,1.6044,13.293,1.83862,0,14.2554,11.1258,10.2635,1.55379
HD71685,10000.00,1328.00,19.446497,53.238658,-215935.233710,6.670995,29.141818,1.341,46.7602,1.93169,12.5152,1.89488,0,14.3031,10.2042,10.9441,1.44662
HD216435,10000.00,1328.00,22.988660,63.330767,-262197.816619,8.041979,34.652727,1.597,49.1712,1.51454,13.6407,1.60701,0,12.0626,10.3612,9.84916,1.79349
HD38277,10000.00,1328.00,21.183711,57.957180,-235830.501206,7.234897,31.977659,1.210,45.3385,1.53164,13.5549,1.86206,0,14.3914,11.0837,10.9285,1.30932
BD-092670,10000.00,1328.00,20.361874,55.763116,-225199.153133,6.958812,30.565197,1.254,46.0131,1.90154,12.5109,1.93553,0,14.6673,10.5665,10.8777,1.52736
HD206116,10000.00,1328.00,22.639836,62.637157,-259953.213213,8.022309,33.957043,1.800,51.5177,1.85477,12.313,1.56186,0,10.8114,9.46179,10.0971,2.38228
HD194717,10000.00,1328.00,18.039862,49.297858,-194790.182434,6.065120,27.050505,1.009,44.021,1.65055,11.7442,2.15495,0,16.9377,11.3002,10.6928,1.49849
HD130989,10000.00,1328.00,20.527012,56.329504,-231103.022657,7.119705,30.788957,1.506,48.2678,1.81511,12.8246,1.76256,0,13.0149,9.89859,10.8327,1.58386
HD62849,10000.00,1328.00,20.001735,54.770489,-222495.960532,6.854205,30.078730,1.290,46.2098,1.6176,13.0425,1.8793,0,14.3058,10.5986,10.8943,1.45213
HD33473A,10000.00,1328.00,21.179568,57.988408,-236184.157115,7.253409,31.927817,1.260,45.8419,1.65768,13.3611,1.84976,0,14.1245,10.8373,10.9346,1.39312
HD208573,10000.00,1328.00,20.739727,56.889215,-230810.169406,7.114410,31.237710,1.276,46.2405,1.39257,13.0939,1.87799,0,14.3089,10.8651,10.5832,1.63774
BD-195953,10000.00,1328.00,24.522415,67.443848,-281538.303684,8.586241,37.070805,1.597,48.83,1.38342,14.264,1.5529,0,11.4998,10.3433,10.5372,1.58953
HD148816,10000.00,1328.00,17.893353,49.024203,-201772.804799,6.171060,26.995790,1.372,46.7107,1.92244,13.6502,1.73402,0,13.0178,10.5559,11.0602,1.34869
HD196800,10000.00,1328.00,24.096273,66.268517,-272283.457129,8.333818,36.483509,1.358,46.8776,1.37626,13.9451,1.71247,0,13.0101,11.1468,10.2105,1.72111
HD188091,10000.00,1328.00,21.027127,57.811607,-236041.666398,7.275102,31.635250,1.428,47.7385,1.51949,13.1055,1.77399,0,13.5105,10.5857,10.0165,1.74993
HIP98764,10000.00,1328.00,22.735683,62.231245,-246544.824962,7.611481,34.485454,0.735,40.9737,1.54913,12.4183,2.27391,0,15.8622,11.9267,12.8312,2.1648
HD183870,10000.00,1328.00,18.665812,51.062444,-206274.828447,6.391644,27.906300,1.336,46.7852,1.87822,12.2169,1.94458,0,14.7347,10.0449,10.9743,1.42122
HD108768,10000.00,1328.00,20.967606,57.572168,-234033.489603,7.224550,31.509925,1.362,47.1081,1.63091,12.7569,1.85147,0,13.8691,10.48,10.5683,1.73512
HD91379,10000.00,1328.00,19.864734,54.523739,-220109.140962,6.819339,29.785740,1.316,46.8155,1.85774,12.1986,1.92548,0,14.3933,10.4254,10.6061,1.77786
HD204385,10000.00,1328.00,23.012801,63.197388,-259674.105515,7.957169,34.754467,1.383,47.0295,1.47908,13.6904,1.7381,0,13.033,10.7407,10.6665,1.62264
HD192961,10000.00,1328.00,34.467344,95.990668,-412659.474275,12.653144,51.781270,2.414,57.0389,1.25574,12.807,1.06048,0,6.81642,8.48941,9.72496,2.80705
HD208068,10000.00,1328.00,21.689250,59.484659,-243539.069911,7.472071,32.709145,1.344,46.6547,1.64904,13.4571,1.78351,0,13.4506,10.6951,10.7941,1.5159
HD124364,10000.00,1328.00,19.471473,53.266085,-214680.224476,6.630385,29.261691,1.195,45.4186,1.64196,12.7403,1.96209,0,15.1205,10.8185,10.8762,1.42189
HD6718,10000.00,1328.00,21.596120,59.224011,-241184.234560,7.421175,32.527090,1.309,46.4358,1.59436,13.1672,1.84205,0,13.9222,10.7077,10.7533,1.57729
HD223272,10000.00,1328.00,28.751853,78.999851,-329062.948244,9.887389,44.208399,1.157,44.4507,1.33784,16.4652,1.52612,0,12.4796,12.9413,9.53585,1.26345
HD85390,10000.00,1328.00,19.358457,53.063598,-213056.433191,6.596199,29.104175,1.181,45.5225,1.52768,12.4926,1.98524,0,15.2323,11.0145,10.5557,1.66956
HD29137,10000.00,1328.00,21.921124,60.330177,-246058.394614,7.569767,33.086515,1.359,47.1289,1.50841,13.3923,1.76408,0,13.5933,11.0852,9.70127,1.82654
HIP54597,10000.00,1328.00,23.572027,64.063651,-257175.907111,7.816732,36.041817,0.529,37.9879,1.40255,14.5441,2.23338,0,15.5794,12.1947,14.5099,1.54807
HD59468,10000.00,1328.00,21.688979,59.494863,-242176.605941,7.437500,32.755791,1.256,45.9551,1.49701,13.4902,1.82687,0,14.1041,11.1761,10.4095,1.54111
HD224578,10000.00,1328.00,21.469918,58.857721,-238777.450881,7.357804,32.304840,1.272,46.1338,1.84449,12.8467,1.88117,0,14.1919,10.7088,10.8127,1.58041
HD68607,10000.00,1328.00,19.140793,52.449445,-211128.655800,6.539006,28.719916,1.247,46.0938,1.64429,12.4031,1.96312,0,14.9842,10.6566,10.641,1.61391
HD457,10000.00,1328.00,23.733468,65.574113,-270057.333978,8.298142,35.848827,1.536,48.8584,1.39869,13.6373,1.62849,0,12.2843,10.8203,9.21457,2.15795
HD221580,10000.00,1328.00,13.250626,35.960260,-141776.617363,4.438680,19.639309,1.115,44.7251,2.19961,10.992,2.21929,0,17.6698,9.8829,11.4606,0.850587
HD171825,10000.00,1328.00,18.553998,50.834428,-205718.110060,6.383068,27.711578,1.409,47.5927,1.82682,12.0452,1.91951,0,14.3642,9.84284,10.8342,1.57458
HD211415,10000.00,1328.00,21.091607,57.833895,-234976.477943,7.231002,31.790240,1.262,46.0186,1.57848,13.1578,1.86655,0,14.1541,10.885,10.7505,1.5889
HD41323,10000.00,1328.00,18.671420,51.116327,-205607.271850,6.374075,27.964506,1.258,46.1626,1.80624,12.207,1.97913,0,15.071,10.4328,10.805,1.53612
BD-054065,10000.00,1328.00,18.045866,49.308931,-197220.989193,6.118716,27.038244,1.160,45.2063,1.5919,12.2795,2.04397,0,15.9222,10.7256,10.8486,1.38202
HD140901,10000.00,1328.00,20.770672,56.977895,-230954.346678,7.123477,31.259316,1.279,46.294,1.60264,12.8857,1.88357,0,14.2978,10.7972,10.5931,1.646
HD108341,10000.00,1328.00,18.565631,50.948574,-206517.254332,6.400279,27.777973,1.444,48.0105,1.69377,12.4747,1.84158,0,14.3798,10.2505,9.7839,1.56518
HD116963,10000.00,1328.00,23.994588,65.506671,-272533.569801,8.274383,36.308192,1.380,46.3215,1.54024,14.7352,1.66258,0,12.6785,10.5608,11.6121,0.889185
HD58676,10000.00,1328.00,20.268901,55.518918,-225418.743453,6.950984,30.464183,1.307,46.4286,1.53322,12.9851,1.88037,0,14.3542,10.5701,10.7686,1.4798
HD88885,10000.00,1328.00,20.329873,55.587585,-224371.157969,6.912918,30.616924,1.160,45.0003,1.54217,13.0662,1.94765,0,15.1352,11.068,10.9002,1.34029
HD89454,10000.00,1328.00,20.171772,55.273285,-224087.097140,6.917341,30.298066,1.305,46.471,1.65972,12.7743,1.89381,0,14.3641,10.5183,10.776,1.54275
HD88656,10000.00,1328.00,18.512465,50.606524,-202066.357632,6.276636,27.723443,1.156,45.2316,1.64304,12.0997,2.06139,0,15.962,10.6971,10.8449,1.46022
HD222595,10000.00,1328.00,20.519315,56.292120,-228240.183594,7.046845,30.846392,1.309,46.5906,1.55141,12.8042,1.88587,0,14.2432,10.615,10.6368,1.67291
HD153950,10000.00,1328.00,23.046158,63.157574,-260057.525206,7.941477,34.857408,1.337,46.3931,1.57276,14.058,1.72464,0,13.1554,10.9185,10.8372,1.34047
HD38973,10000.00,1328.00,21.705135,59.594166,-243962.794549,7.502002,32.682106,1.403,47.3222,1.54245,13.2534,1.77962,0,13.3188,10.483,10.6495,1.65097
CD-2310879,10000.00,1328.00,25.281359,69.265130,-289396.109011,8.776605,38.348775,1.452,47.16,1.42467,14.9248,1.57557,0,11.9831,10.7942,10.9908,1.14694
HIP18918,10000.00,1328.00,20.389036,55.937256,-228150.281933,7.037621,30.627515,1.401,47.3238,1.34727,13.0411,1.83856,0,13.7253,10.2417,10.8134,1.66889
HD4915,10000.00,1328.00,19.984171,54.708318,-221155.104872,6.819104,30.067457,1.215,45.5795,1.69305,12.8843,1.92474,0,14.768,10.867,10.8272,1.45618
HD37226,10000.00,1328.00,21.659598,59.385560,-243062.597533,7.459608,32.647574,1.345,46.6356,1.682,13.4078,1.79168,0,13.479,10.6182,10.8841,1.50159
HD185283,10000.00,1328.00,21.730873,59.580672,-243315.046157,7.473868,32.765337,1.320,46.4687,1.4525,13.4586,1.81379,0,13.7916,10.771,10.7308,1.51301
BD-064196,10000.00,1328.00,17.817312,48.754612,-197361.556323,6.127995,26.568627,1.434,47.77,1.73237,12.0274,1.92778,0,14.5192,9.64476,10.9385,1.44
HD71334,10000.00,1328.00,21.110478,57.797289,-235216.289692,7.220162,31.858801,1.228,45.5517,1.54954,13.4737,1.85756,0,14.2613,11.0236,10.8915,1.39105
HD170958,10000.00,1328.00,19.132559,52.027812,-208217.781750,6.417759,28.764495,1.001,43.2898,1.89668,12.8406,2.05384,0,16.4739,11.2274,11.3728,0.844934
HD193406,10000.00,1328.00,22.685824,62.156121,-252963.183767,7.761070,34.255803,1.216,45.4511,1.80236,13.3586,1.8522,0,14.048,11.0579,10.9506,1.47918
HD168871,10000.00,1328.00,23.342164,64.090810,-263267.672739,8.044970,35.359773,1.312,46.3279,1.4968,14.07,1.72269,0,13.2366,11.2555,10.3643,1.52606
HD135468,10000.00,1328.00,20.064562,54.966378,-223358.873815,6.894980,30.084347,1.360,46.9385,1.99177,12.5518,1.87031,0,14.036,10.2019,10.9159,1.49388
HD16008,10000.00,1328.00,20.313701,55.667875,-224789.950744,6.945786,30.532788,1.244,45.9652,1.56541,12.716,1.93605,0,14.7274,10.7382,10.7453,1.60637
HD6735,10000.00,1328.00,20.104139,55.102758,-224012.567348,6.911983,30.186604,1.350,46.8652,1.65043,12.8238,1.86631,0,14.0746,10.365,10.8034,1.55118
HD197300,10000.00,1328.00,18.715951,51.306365,-209466.365777,6.484739,27.934203,1.541,48.7395,2.05799,12.0561,1.82209,0,13.4132,9.46458,10.921,1.52551
HD4838,10000.00,1328.00,20.370541,55.706490,-222913.022528,6.895969,30.605443,1.099,44.5977,2.09038,12.2488,2.02832,0,15.6151,11.05,10.9238,1.44583
HD142709,10000.00,1328.00,26.500369,72.566183,-297202.254046,9.024260,40.422617,1.047,43.6302,1.5745,14.5079,1.79661,0,13.7332,12.1734,11.248,1.33621
HD96673,10000.00,1328.00,27.784669,76.163566,-313950.576698,9.518738,42.353963,1.157,44.6361,1.85187,14.5695,1.7046,0,13.0032,11.9199,10.9966,1.31822
BD-010184,10000.00,1328.00,29.587392,81.216746,-341267.060229,10.268990,45.275839,1.351,46.17,1.2757,15.9488,1.48791,0,11.4586,11.7963,10.642,1.22067
HD201161,10000.00,1328.00,25.485814,69.785598,-289748.742765,8.796413,38.688630,1.335,46.1158,1.39955,14.7951,1.65667,0,12.5692,11.0471,11.2162,1.20048
HD31532,10000.00,1328.00,23.239882,63.653876,-261400.283542,7.976633,35.205308,1.255,45.6205,1.5613,14.1172,1.75919,0,13.4664,11.2073,10.9502,1.3179
HD3964,10000.00,1328.00,21.031036,57.675060,-234190.967940,7.220324,31.635456,1.304,46.4677,1.64007,12.9134,1.87074,0,14.1474,10.6525,10.7002,1.60788
HD212563,10000.00,1328.00,21.390051,58.333344,-233682.268127,7.174663,32.399133,0.906,42.5429,1.45398,13.3107,2.03339,0,16.225,12.1807,11.1431,1.11022
HD143790,10000.00,1328.00,23.538334,64.897653,-269747.668311,8.278746,35.430560,1.681,49.9712,1.60027,13.2867,1.57968,0,11.3495,9.89062,10.3756,1.94644
HD196050,10000.00,1328.00,23.713049,65.295757,-268649.277573,8.219372,35.927864,1.389,47.2233,1.38134,14.0759,1.67185,0,12.8401,11.266,9.7594,1.78212
HD119503,10000.00,1328.00,18.189976,49.880317,-203344.538112,6.308859,27.116441,1.575,49.2024,1.80444,11.9654,1.82693,0,13.6512,9.45477,10.5665,1.52829
HD101930,10000.00,1328.00,21.127846,57.980815,-233611.092790,7.201666,31.894315,1.148,45.1809,1.69221,12.87,1.92349,0,14.8508,11.4945,10.3018,1.68634
HD202389,10000.00,1328.00,23.754753,65.110634,-266574.897529,8.155629,35.916778,1.263,45.7869,1.79982,13.6809,1.78819,0,13.4852,11.0056,10.9959,1.45752
HD141937,10000.00,1328.00,21.422221,58.719294,-239942.508823,7.375822,32.249466,1.355,46.7729,1.57873,13.2941,1.81166,0,13.687,10.5271,10.8363,1.4922
HD33725,10000.00,1328.00,19.544685,53.549205,-216487.174969,6.690400,29.351831,1.276,46.2584,1.57782,12.6982,1.92266,0,14.6589,10.6094,10.7155,1.55907
HD90156,10000.00,1328.00,21.421266,58.597954,-238189.888050,7.298458,32.388608,1.156,44.8163,1.59074,13.6268,1.87111,0,14.504,11.3436,10.9555,1.29199
HD140785,10000.00,1328.00,21.884649,59.985742,-245429.133524,7.527190,33.023652,1.316,46.3481,1.49727,13.6018,1.79828,0,13.6421,10.7929,10.8494,1.47013
HD126525,10000.00,1328.00,20.964040,57.493640,-234050.476101,7.195763,31.616079,1.280,46.1728,1.51826,13.3087,1.84073,0,14.0229,10.9231,10.6493,1.56419
HD139536,10000.00,1328.00,21.495940,59.061535,-241041.567712,7.434127,32.265656,1.428,47.6972,2.24875,12.4262,1.80028,0,13.157,10.1544,10.7473,1.76888
HD155968,10000.00,1328.00,20.960065,57.551415,-230884.063411,7.152583,31.531775,1.178,45.6151,1.66883,12.2899,1.98588,0,14.9968,11.0828,10.484,1.87683
HD81639,10000.00,1328.00,21.586025,59.051538,-239696.402449,7.344583,32.665518,1.124,44.5482,1.48717,13.6651,1.88581,0,14.6656,11.5125,10.9248,1.31087
HD12617,10000.00,1328.00,21.903482,60.194393,-247346.104839,7.601047,32.989472,1.466,47.9119,1.42561,13.3947,1.73241,0,12.9232,10.3955,10.5115,1.70522
HD29303,10000.00,1328.00,21.297704,58.425768,-238445.326965,7.345631,32.008637,1.387,47.1696,1.68947,12.9643,1.8223,0,13.5918,10.3166,10.8288,1.61721
HD94151,10000.00,1328.00,20.510917,56.270497,-227623.681399,7.028997,30.848275,1.270,46.2615,1.67219,12.7043,1.90279,0,14.4275,10.785,10.5698,1.67687
HD130322,10000.00,1328.00,19.684960,53.951988,-218515.889410,6.753417,29.548928,1.315,46.618,1.55134,12.7054,1.90452,0,14.446,10.4713,10.7172,1.5862
HD102843,10000.00,1328.00,20.854039,57.102761,-232418.847560,7.132122,31.471363,1.250,45.7716,1.57427,13.6914,1.81655,0,14.4576,11.2011,10.2071,1.28033
HD212301,10000.00,1328.00,19.659619,53.949062,-220621.354122,6.820355,29.410484,1.532,48.6498,1.7553,12.4415,1.79932,0,13.2808,9.6859,10.7626,1.62487
HD31560,10000.00,1328.00,21.604917,59.318794,-244579.983515,7.516977,32.473301,1.536,48.4332,1.42038,13.3568,1.71683,0,12.644,9.94367,10.8604,1.62473
HD112100,10000.00,1328.00,20.538302,56.228503,-227004.616458,6.992543,30.958383,1.159,45.0634,1.64404,12.9999,1.93626,0,14.916,11.1628,10.8094,1.46809
HD23079,10000.00,1328.00,21.127895,57.861828,-235818.475043,7.248688,31.812344,1.299,46.2185,1.68913,13.2422,1.84353,0,13.9962,10.646,10.9399,1.42455
HD190613,10000.00,1328.00,21.072918,57.680820,-235569.538420,7.235750,31.720273,1.325,46.403,1.67561,13.3407,1.8237,0,13.9049,10.5606,10.9579,1.33364
HD44594,10000.00,1328.00,21.657014,59.431275,-242926.190964,7.459227,32.673377,1.337,46.6704,1.48102,13.5104,1.78769,0,13.646,10.8591,10.482,1.56331
HD195145,10000.00,1328.00,21.363699,58.689001,-238943.334318,7.360046,32.184652,1.340,46.8807,1.51658,13.1153,1.82082,0,13.812,10.8031,10.3234,1.7282
HD109409,10000.00,1328.00,23.166963,63.913812,-261754.634967,8.049802,34.991162,1.438,47.9647,1.4841,13.4356,1.70066,0,12.9283,11.0219,9.41877,2.04604
HD181433,10000.00,1328.00,20.553053,56.887306,-232178.260019,7.234389,30.690405,1.752,51.5248,1.32197,12.1659,1.68633,0,12.8967,9.84963,8.15961,2.39509
HD117618,10000.00,1328.00,22.306431,61.243459,-250819.680530,7.699501,33.653519,1.363,46.9084,1.48386,13.4925,1.77366,0,13.3449,10.733,10.6312,1.63244
HD8406,10000.00,1328.00,19.952691,54.601899,-220366.581217,6.806449,29.968817,1.227,45.7221,1.72386,12.6829,1.94606,0,14.9139,10.6921,10.8725,1.44647
HD14680,10000.00,1328.00,18.918965,51.713104,-208165.012998,6.442337,28.361911,1.224,45.6826,1.61657,12.5488,1.98461,0,15.2948,10.5305,10.971,1.3711
HD139332,10000.00,1328.00,20.695216,56.432935,-224875.447763,6.859975,31.582268,0.589,38.8083,1.77337,14.6564,2.12137,0,16.4606,12.7458,11.9082,1.52599
HD8828,10000.00,1328.00,20.305184,55.587364,-225403.955497,6.940008,30.569289,1.240,45.7619,1.6332,13.0937,1.89188,0,14.5441,10.8522,10.8088,1.41416
HD178904,10000.00,1328.00,22.597763,62.109256,-254143.282257,7.799438,34.136622,1.350,46.8688,1.47887,13.6042,1.7558,0,13.4135,11.0185,10.1712,1.68915
HD224433,10000.00,1328.00,21.624615,59.368128,-239823.587076,7.397707,32.604153,1.208,45.7323,1.62479,12.8197,1.9111,0,14.4968,11.1563,10.4972,1.76191
HD19994,10000.00,1328.00,30.755668,85.093093,-360594.692622,11.277697,45.261174,2.690,61.4681,1.46066,9.07748,1.27101,0,9.02579,7.57037,8.52224,1.60438
BD-044138,10000.00,1328.00,30.607009,84.247421,-351826.109461,10.637571,46.791932,1.332,46.287,1.18098,15.2854,1.55325,0,11.4748,11.7088,10.8066,1.7031
HD15906,10000.00,1328.00,20.930278,57.452951,-233162.084238,7.190791,31.497064,1.316,46.6801,1.6123,12.984,1.84628,0,14.2234,10.839,10.1786,1.63629
HD13724,10000.00,1328.00,22.361174,61.420839,-251405.767850,7.720930,33.726703,1.372,47.0435,1.59436,13.3983,1.76617,0,13.3421,10.7594,10.4441,1.65206
HIP26013,10000.00,1328.00,21.298865,58.566987,-239477.662035,7.382778,32.042149,1.438,47.7922,1.30851,13.0956,1.7919,0,13.2407,10.3477,10.544,1.87952
HD215722,10000.00,1328.00,23.414428,64.812129,-263391.581336,8.162575,35.266442,1.438,48.4405,1.45428,12.2816,1.80604,0,12.7805,10.6372,9.87478,2.725
HD115674,10000.00,1328.00,20.642387,56.541538,-229355.428544,7.070315,31.039097,1.278,46.1492,1.65956,12.9337,1.89152,0,14.3748,10.634,10.858,1.49916
HD128571,10000.00,1328.00,20.111406,55.291507,-222981.931571,6.917819,30.153464,1.330,47.1121,1.92715,11.9619,1.92434,0,14.2219,10.438,10.443,1.97166
HD143295,10000.00,1328.00,17.275095,47.280285,-189428.302085,5.907018,25.741819,1.330,47.0232,1.65874,11.6198,2.02993,0,15.407,9.91069,10.7729,1.5778
HD153851,10000.00,1328.00,17.711939,48.406683,-194353.158340,6.040060,26.442237,1.287,46.4018,1.72698,12.0013,2.01232,0,15.439,10.0954,10.9366,1.38659
HD177565,10000.00,1328.00,20.399898,56.013596,-227209.692640,7.016903,30.671666,1.328,46.8349,1.55485,12.7631,1.87143,0,14.1071,10.636,10.4836,1.74899
HD7449,10000.00,1328.00,20.383250,55.841758,-227568.841858,7.013736,30.600272,1.372,46.9866,1.76386,12.8817,1.84413,0,13.8768,10.2553,10.9173,1.47432
